Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/20/19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Cameroon,CMR,GDP per capita (current LCU),NY.GDP.PCAP.CN,29090.72908,30293.24273,31507.47941,31895.07706,33723.05365,34554.1733,35381.41662,38050.89404,41764.67665,45004.8539,48805.46072,50914.3511,54986.32312,60089.19414,71654.39833,82176.28867,90352.73413,105736.1205,129563.9855,150509.8274,163569.6055,202103.0413,236996.1446,276846.7769,327428.994,381187.651,394995.5717,365471.6761,329060.8604,307470.8125,284615.8706,275187.3675,255634.2422,319704.5768,347975.0522,367768.7205,377628.157,408663.1508,433985.2992,436029.2025,462778.7891,477282.0326,493389.2814,503295.1293,533537.5994,533734.4594,555381.1487,572278.0362,614275.4463,620786.169,636560.5717,662148.7652,691571.7962,723878.4384,761680.0176,784835.3155,808509.6637,827498.4028,852327.8077,
Congo DR,COD,GDP per capita (current LCU),NY.GDP.PCAP.CN,3.75E-11,3.45E-11,4.95E-11,9.53E-11,9.38E-11,1.28E-10,1.40E-10,2.13E-10,3.45E-10,4.32E-10,4.07E-10,4.54E-10,4.88E-10,6.06E-10,7.19E-10,7.46E-10,1.08E-09,1.45E-09,1.72E-09,3.38E-09,5.10E-09,6.77E-09,9.44E-09,1.66E-08,3.25E-08,4.00E-08,5.24E-08,9.10E-08,1.70E-07,3.43E-07,6.47E-07,1.39E-05,0.0004741,0.006935314,1.726637596,9.534817415,67.74056737,182.5351277,222.7404069,1128.577754,27959.92146,46077.30276,60673.83727,70456.50138,77514.24982,103494.9629,119613.898,147961.2245,183203.9329,241817.9781,302594.6519,355918.9593,390528.3281,421127.8279,450388.2107,460508.046,476174.7442,683991.874,911496.6802,
"Congo, Rep.",COG,GDP per capita (current LCU),NY.GDP.PCAP.CN,31721.00392,35662.38769,38158.02487,38481.25516,40431.80312,42063.65459,45669.60317,47886.86071,49610.7708,53430.62003,57277.00592,64938.93765,73585.76688,83388.73023,94433.51619,106985.6975,113943.8736,115393.421,118223.4644,147666.3505,202707.1871,295908.7353,376682.8039,411864.7134,479971.1567,472566.9713,303173.7946,318036.3396,295321.6833,332422.5139,323328.3985,317342.3661,311813.2398,296928.793,373188.1649,390096.2388,466542.9444,472817.4437,389646.865,476989.2902,733034.4493,636526.6151,635847.1079,596374.0878,699564.8443,886254.3216,1079425.314,1037970.039,1323830.87,1092764.711,1391577.289,1548850.198,1548258.857,1505371.79,1479750.153,1041733.945,1075754.482,991057.5886,1192656.382,
Colombia,COL,GDP per capita (current LCU),NY.GDP.PCAP.CN,1665.659467,1836.150835,2000.781844,2468.834478,2957.895614,3230.291513,3801.140472,4259.808817,4761.372618,5334.999868,6180.986882,7084.445632,8421.141456,10560.91644,13696.09624,16833.55352,21629.85841,28453.88224,35342.29257,45179.84536,58702.61325,72109.70717,88866.06237,106363.3346,131483.8467,165799.1277,222028.3223,282875.1778,368649.188,466046.9373,725930.6262,922160.1171,1154206.474,1489592.156,1888556.773,2318390.312,2716321.55,3226278.927,3661823.337,3886334.894,5261952.268,5610373.24,6001733.073,6565081.96,7314438.852,7900561.016,8809808.929,9774649.338,10747207.65,11212988.41,12011394.49,13536482.06,14451588.77,15347712.91,16242619.71,16933516.53,17931431.17,18817463,19708015.64,
Comoros,COM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,145655.5425,167988.0103,184941.8558,217259.3545,233609.0961,248724.4503,264345.4724,269313.4813,273691.0479,272583.2766,284187.8161,282262.098,277389.2881,285433.8333,287511.6002,313775.5209,310973.401,317828.5616,317737.2256,333948.5069,344855.8791,374024.9834,389167.9939,407833.5285,419660.4982,422739.6763,436858.3629,445165.3627,466029.3444,474312.7388,488547.0616,511763.1824,537366.4645,557618.627,560598.6384,550981.1892,565816.3984,576510.1512,589865.4607,
Cabo Verde,CPV,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,20133.21966,23525.80219,27859.70964,33063.91766,36603.01631,40491.35646,48259.4752,53086.11425,58475.09071,62972.37113,63595.15668,65962.54109,68286.43119,107751.6081,88455.57123,96920.56,104818.5722,113006.7763,124188.9895,145834.2774,150724.7964,159235.3064,164257.6958,176753.513,179771.0265,186132.9239,207567.4063,256754.3569,280130.1895,279201.1104,281269.4457,296526.4525,297586.8277,300388.4189,297983.7557,302432.0749,312121.6696,322043.4741,339596.4413,
Costa Rica,CRI,GDP per capita (current LCU),NY.GDP.PCAP.CN,2149.488196,2120.863564,2223.206996,2289.995984,2343.07704,2466.347991,2606.798441,2731.073676,2933.408194,3145.515389,3531.731618,3764.087482,4225.867196,5100.290437,6471.175488,8024.398908,9622.479321,11938.03066,13330.95778,14865.65045,17324.64404,23254.18617,38641.0703,49870.03571,61185.15605,72320.288,87743.08405,98630.18922,118119.2795,140147.7059,167609.915,274102.8516,349046.8779,402080.0744,473748.4048,583315.5504,664370.5447,785063.6909,920705.7067,1043746.941,1162760.809,1297305.859,1448150.247,1646319.408,1920494.158,2224447.686,2659274.081,3136780.395,3609491.564,3875700.634,4281258.108,4612634.709,4985368.158,5242594.379,5677713.257,6040131.43,6355178.193,6669722.338,6939459.362,
Caribbean small states,CSS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,653.4265032,779.7241411,859.0030409,902.0577518,1003.426691,1130.84699,1184.95105,1222.365553,1413.035883,1460.204389,1455.641442,1689.554343,1791.742024,1910.977153,2105.197112,2078.932712,1982.583223,1927.326252,2001.817704,2007.470374,2032.782365,1669.243499,1522.256519,1534.0902,1942.320027,2189.117702,2286.927382,2308.146195,2331.465648,2558.904794,2747.098575,2837.738018,2999.245244,3197.133754,3395.71205,3786.664795,4683.566155,5208.716073,5411.271418,5529.67036,5730.354775,6139.71933,6497.321113,6837.712892,7133.342095,7694.01192,8060.795886,8541.210673,8821.818891,
Curacao,CUW,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28355.85761,29731.62336,29935.40962,29885.36585,29841.69921,30487.88084,31146.29316,32230.23269,34767.77009,34977.04331,35526.54351,36062.03168,36851.44127,36628.26514,36261.83735,35712.87695,35004.10487,34828.98143,35026.52746,
Cayman Islands,CYM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33269.8479,34203.36467,34155.97003,33738.4773,34089.65624,34379.82501,35255.31293,39177.0366,69432.87544,71192.37567,70987.02727,64495.7666,61123.20899,60271.26542,60650.34092,61260.79557,62489.528,63564.52919,65244.14007,67601.05708,,
Cyprus,CYP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,875.0883836,1146.184755,1452.208317,1732.025618,2136.981829,2551.909832,2891.833423,3343.578229,3677.852599,4271.51982,4676.795057,4993.728857,5492.964517,6093.566924,6792.882535,7530.070288,7679.310878,8674.825166,8936.694362,9758.861934,11797.08266,12065.96474,12483.4368,13342.06135,14171.89957,15266.03585,16273.94718,16736.94742,17882.72981,19034.09434,20069.74571,21305.94635,22827.5444,24161.46305,23109.80341,23267.95234,23188.88305,22558.98234,21046.14132,20656.77111,20935.20546,21713.30063,22860.10082,23856.5604,
Czech Republic,CZE,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70324.77061,84856.00831,94762.00574,114622.1463,132467.1973,153617.5206,176277.2193,190091.2362,208501.188,218052.0738,232021.2952,251385.7588,262985.789,275689.8716,300324.9649,319739.6862,343083.3668,372869.3207,387508.0251,376334.0756,378299.4937,384310.3259,386261.5399,389768.1171,409847.6753,435782.03,451243.6293,476407.2431,501495.4786,
Germany,DEU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,5166.971501,5724.453217,6211.412753,6896.390853,7461.063597,7844.715842,8541.714772,9121.971018,9738.058003,10571.44695,11281.34355,11796.58398,12299.97429,12877.90232,13551.59281,14193.38758,14946.67097,15326.63241,16100.4984,17076.89507,18425.30246,19819.05743,21110.92697,21574.27878,22465.46062,23196.07259,23455.82572,23906.32626,24551.96671,25084.94402,25654.43758,26381.80909,26647.59492,26795.80881,27419.0808,27747.37526,28953.4202,30383.61774,31013.11645,29861.55201,31358.47726,33554.16469,34134.68333,34860.5482,36148.92106,37093.83904,38058.90293,39258.50105,40328.63623,
Djibouti,DJI,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411020.4757,438262.7507,475508.5872,500881.9348,520844.5677,547829.5595,
Dominica,DMA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,1686.505419,2076.511523,1981.828417,2610.040152,2943.73788,3222.863845,3576.6016,3990.793503,4407.42912,5031.327644,5707.60331,6487.848233,7068.005543,7723.165211,8431.532953,8958.342311,9359.242422,10047.63735,10425.18496,11125.12969,11587.56923,12403.02914,12826.65282,12927.00646,13186.05389,12881.8105,13223.09272,14086.52212,13932.60565,14899.67759,16070.55301,17466.69349,18637.71436,18811.56212,19075.64301,18490.72923,18945.02647,19758.88021,20510.37467,21818.61528,19641.7476,20766.63176,
Denmark,DNK,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,17178.99725,18787.85504,20821.01543,23633.49871,25983.41367,28557.88187,32344.1196,37019.13016,41267.04434,45964.50121,53120.97987,58734.42046,65215.76224,72349.26647,78248.19955,86063.5016,98359.2566,108440.4236,119752.5277,129838.7511,139174.0096,145976.9808,151640.815,160101.0904,166420.4055,172778.2759,178485.4269,178942.5116,190789.8838,198052.4899,206727.7958,216864.9653,223593.2487,233289.6727,248503.1703,255939.8688,262330.5669,266530.2879,278655.6368,292647.6741,309394.1607,318385.9811,327920.3119,311807.511,326429.1779,331537.5177,338903.3091,343668.8163,351054.0918,358293.7095,367982.6359,377296.3306,387404.0595,
Dominican Republic,DOM,GDP per capita (current LCU),NY.GDP.PCAP.CN,204.1147475,192.0277253,234.0516294,258.595853,272.9741462,229.0236773,245.9875454,250.9766942,254.0518576,281.3777977,330.1316526,360.15223,417.9197003,480.052968,583.4841886,699.6023237,748.9901948,848.2847896,854.6480877,969.4987321,1164.952626,1273.823436,1362.510445,1487.274869,1831.085303,2429.029046,2695.286103,3328.948446,4786.301798,6057.970633,8453.81045,16993.80416,19581.61236,21667.50569,24046.90791,27384.08989,29580.95579,34679.4544,38791.38856,42012.25308,46427.58413,49696.34785,54719.94932,71026.95188,104294.4537,119095.7891,136830.7444,156166.4231,175685.0818,181276.8862,204556.6716,225228.4354,240261.5678,260719.6751,287812.4812,311783.2043,335389.3737,361705.3542,398586.7131,
Algeria,DZA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1216.026361,1060.350462,850.378491,1120.205245,1175.245603,1233.699759,1163.171438,1253.646456,1391.895596,1494.718414,1659.975735,1677.107539,1983.417351,2196.386491,3419.84552,3699.758528,4320.388187,4946.070353,5776.013682,6869.270132,8454.002387,9654.817161,10150.14851,11074.84523,12295.77416,12986.202,12964.02772,13615.55194,14298.29961,16860.38407,21577.0344,31988.05507,38781.53682,42192.08496,52864.25019,69219.51855,87813.99722,93474.15776,93747.66217,105739.3812,132825.4876,134397.3457,141974.0865,162796.7531,188090.9501,228116.5297,252724.3392,273743.8951,317976.0055,282117.3253,333303.1756,397930.3161,433606.5963,436492.9833,442622.509,420675.3293,431908.5968,448807.9233,479750.2649,
East Asia & Pacific (excluding high income),EAP,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,GDP per capita (current LCU),NY.GDP.PCAP.CN,379.3693699,343.7882899,315.5369223,368.4532568,440.3485371,454.979875,449.7046165,459.0587215,450.7835966,527.6473882,471.4046386,440.6460397,495.298224,588.0547732,969.5464541,1104.890187,1264.306524,1492.615515,1571.647614,1820.174711,2237.141932,2659.336112,2368.814316,1987.833978,1911.514744,1890.653863,1647.225809,1463.791224,1337.248153,1389.546701,1488.815488,1621.397139,1687.660815,1726.890181,2025.099659,2131.840515,2154.439471,2355.192658,2292.74279,1578.14407,1444.556685,1894.615169,2172.101877,2425.851842,2691.278081,3002.136867,3328.882972,3567.836438,4249.019262,4231.615798,4633.590358,5200.55579,5682.045007,6056.330827,6377.09153,6124.491643,6060.093329,6213.501276,6344.871979,
Egypt,EGY,GDP per capita (current LCU),NY.GDP.PCAP.CN,54.99965569,57.19456424,58.06364313,63.05551764,69.06758757,74.44216352,78.28066177,79.07286227,77.21585478,79.9510099,92.76276046,95.59664147,99.63532049,108.3298999,117.7968283,137.6580573,170.069399,203.570138,236.695961,298.4425244,360.2556326,368.9337457,493.1125857,569.2483563,658.7636982,757.2261503,871.5009582,990.5427212,1153.574341,1405.399673,1706.616121,1959.092443,2371.016773,2591.821887,2864.353827,3272.690486,3606.825857,4097.560464,4341.372087,4555.984706,4941.04732,5113.134625,5300.409486,5732.83503,6542.893846,7130.224473,8035.261699,9520.385526,11244.90321,12845.28988,14579.28945,16220.42074,19378.11378,21044.14429,23555.52281,26436.96089,28686.9666,35979.95338,45084.71774,
Euro Area,EMU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.5966843,1092.902521,1476.359407,1678.27923,2007.135104,2251.597706,2487.495196,2510.274179,2965.787667,3583.118992,4103.093721,4643.343318,5622.128551,5971.890985,6381.187716,6762.427616,6928.47992,9149.816053,10266.56673,12474.90644,,,,,,,,
Spain,ESP,GDP per capita (current LCU),NY.GDP.PCAP.CN,142.9419269,162.2924864,187.590111,219.7855795,243.4970417,279.3846661,320.8178145,358.8778826,399.9026513,453.3885651,510.0101314,568.7041034,660.1127791,787.093204,953.3988695,1107.39391,1318.611614,1655.995124,2007.447185,2327.704581,2675.276268,2980.460248,3406.95561,3860.467249,4338.227325,4803.048201,5482.41571,6114.617413,6793.157002,7600.222511,8456.86753,9250.033306,9913.829847,10203.69606,10800.64757,11594.68886,12263.84595,12963.10151,13822.58818,14750.41087,15969.56152,17159.99829,18091.33028,19016.61019,20023.27716,21243.75661,22609.99138,23781.0088,24144.54543,23064.17284,23030.92454,22757.84386,22044.72212,21886.46536,22206.07604,23201.50496,23962.01548,24936.62385,25729.80606,
Estonia,EST,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.459824,1422.335991,1989.627908,2596.417193,3263.262012,3674.256721,3892.637264,4423.650934,5037.203258,5674.656759,6381.781035,7174.958717,8367.783728,10068.62267,12231.66072,12443.65488,10649.41998,11162.8723,12677.94874,13646.92809,14441.15002,15351.31129,15799.07588,16487.15608,18047.7554,19710.93147,
Ethiopia,ETH,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,421.3630258,431.2687267,464.9787794,425.6412297,482.7627603,485.7921398,502.9304813,504.533248,513.4071834,526.2835418,561.7864325,571.8507004,707.7916294,726.0908275,840.0733696,917.2080478,919.5796156,860.7740029,898.9350592,1014.119047,1005.713279,956.1606924,1025.2873,1176.27089,1405.302977,1690.062115,2148.251411,3017.582026,3965.14891,4402.974095,5714.210763,8059.429635,9088.577328,10814.23573,12872.07363,15135.55995,17223.24799,20163.71611,
European Union,EUU,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,GDP per capita (current LCU),NY.GDP.PCAP.CN,634.7294318,714.4231795,759.7801954,819.3143347,918.9809959,1012.941766,1081.89968,1180.332427,1347.129333,1538.529779,1741.731543,1911.654522,2216.090004,2682.098275,3362.39166,3870.305533,4380.125058,4790.732938,5282.954945,6113.55383,7041.898427,7930.68448,8867.535555,9834.039261,10950.87204,11881.38565,12747.26249,13729.5846,15510.6226,17301.48694,18241.30325,17332.17119,16815.1794,16916.78606,17834.72112,19293.8629,19920.29385,21558.47415,23377.13142,24570.05882,26359.44569,27877.36642,28551.71655,29109.64751,30365.87167,31392.29629,32831.02949,35371.88582,36561.34237,34042.21604,35079.36828,36746.10339,37133.00274,37566.10624,37882.73284,38601.11385,39576.34365,40990.60058,42488.37905,
Fiji,FJI,GDP per capita (current LCU),NY.GDP.PCAP.CN,226.6945545,228.1159684,231.4633655,235.6214746,246.8138376,251.7414994,251.2573362,268.043223,292.2195054,312.5343337,368.4479466,398.5817337,481.3537591,610.4979265,795.8755958,975.3290694,1061.173129,1103.299537,1152.313077,1371.011205,1548.385426,1622.374701,1665.918477,1666.236468,1820.600928,1849.601349,2033.983683,2029.972997,2196.063243,2421.050961,2717.641197,2776.716377,3092.539783,3339.898776,3490.554578,3573.395235,3809.348968,3813.501594,4113.817663,4744.24627,4420.184314,4643.411862,4942.959091,5380.07612,5779.436578,6188.348645,6488.296472,6557.305158,6642.016133,6576.660337,7006.643383,7838.897607,8218.425698,8913.653409,10579.95344,11307.62721,11837.81593,12610.22064,13081.66893,
France,FRA,GDP per capita (current LCU),NY.GDP.PCAP.CN,1004.554341,1074.818297,1187.895754,1313.103571,1437.216024,1534.022985,1645.650086,1763.537169,1908.784179,2179.247457,2419.235418,2676.883858,2964.154167,3373.475743,3906.666849,4373.631015,5027.884349,5632.824385,6374.16715,7251.108844,8189.947316,9200.474051,10516.87404,11611.35711,12549.86318,13373.80753,14297.14689,14937.92706,16055.20527,17209.48139,18091.06878,18642.72276,19217.66546,19322.98176,19887.45734,20460.76831,20957.33945,21558.9129,22461.86042,23158.26455,24273.9175,25069.49851,25690.83635,26197.58995,27175.21495,27950.66698,29049.21225,30326.06187,30949.59993,29925.98642,30683.76895,31501.09316,31812.5202,32079.25939,32416.93948,33012.77788,33415.14736,34323.75768,35127.43411,
Faroe Islands,FRO,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161048.681,168302.61,183109.0189,203240.6324,211047.361,207499.1567,212487.395,217119.9866,246926.2638,260675.379,259320.368,254363.2865,272938.8882,279622.7757,286495.4121,308074.4174,333607.1726,352573.3075,375783.115,387080.7556,,
Micronesia,FSM,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,1320.864701,,,1276.491667,1296.969293,1355.655813,1437.426242,1528.540721,1682.697175,1756.600815,1909.252755,1909.836839,2060.610143,2017.472911,1904.741,2022.707114,2042.479397,2171.950238,2248.429632,2265.88098,2295.889629,2253.092807,2358.27984,2406.182575,2458.610843,2541.408928,2721.870047,2885.44589,3009.198232,3131.386282,2994.678833,2971.456884,2906.377221,3014.700018,3289.701223,3568.290829,
Gabon,GAB,GDP per capita (current LCU),NY.GDP.PCAP.CN,69246.47913,81287.01362,87597.93091,73129.15047,100681.9032,104057.102,111210.9289,120564.7774,128851.8928,143167.0608,151871.532,174987.8874,177373.3701,258620.6897,585592.2564,714091.5717,1087235.902,1020620.92,779104.0592,909439.7761,1244892.115,1409299.902,1556294.425,1648213.596,1932891.574,1814152.444,1386627.579,1128661.456,1271162.39,1445798.524,1706814.62,1562028.648,1476452.23,1486572.834,2200758.171,2281403.867,2617176.795,2724083.488,2260565.902,2394391.569,2937412.485,2924498.59,2872956.536,2860886.713,3026700.497,3633531.073,3772607.387,4048404.326,4573354.67,3631137.312,4378610.561,5094030.756,5010332.866,4782714.456,4771388.73,4365930.424,4139024.787,4198378.109,4419481.072,
United Kingdom,GBR,GDP per capita (current LCU),NY.GDP.PCAP.CN,499.1412214,525.8522727,544.9201878,576.2348555,624.3888889,669.1316432,709.5528697,745.4917406,813.233427,875.2790091,978.2217172,1088.803442,1213.385179,1398.605953,1568.256105,1943.485019,2302.890374,2683.869513,3116.973255,3685.408654,4316.796313,4776.614776,5235.214679,5733.794961,6149.11838,6741.80713,7238.90075,8027.263101,8987.985893,9925.449278,10754.56701,11283.71201,11673.58991,12261.79825,12878.01617,14653.15777,15597.25927,16329.47084,17035.77886,17720.64248,18604.24909,19274.10864,20053.75432,21081.7281,22006.56949,23116.65764,24239.93563,25273.29993,25724.12718,24849.96292,25522.06106,26237.94482,26880.89381,27789.77544,28817.10166,29432.35872,30420.94385,31360.92617,32189.96059,
Georgia,GEO,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,0.000994492,0.001058815,0.001123371,0.001162704,0.001249908,0.001383529,0.001441268,0.00145055,0.001532115,0.00168244,0.001809241,0.001911385,0.002058507,0.002205698,0.002415241,0.002529266,0.002730603,0.002861671,0.002880272,0.003028861,0.003002423,0.002912105,0.00299357,0.003047571,0.002997939,0.003123698,0.003970305,0.030614548,3.338742848,186.5768859,522.1873482,861.2553958,1047.124391,1183.450777,1363.588692,1482.194219,1662.526128,1874.066077,2167.174123,2501.51502,2977.832752,3553.780113,4402.35866,4956.516248,4715.265942,5762.70336,6782.670086,7301.748463,7691.11174,8368.011735,9109.392163,9613.937473,10933.92067,11953.71214,
Ghana,GHA,GDP per capita (current LCU),NY.GDP.PCAP.CN,0.013096758,0.013580022,0.013956505,0.015068254,0.016426402,0.018941858,0.019114989,0.018493009,0.020428346,0.023485874,0.025860011,0.027860604,0.030499594,0.036877646,0.047799264,0.052904352,0.06398563,0.107383498,0.198163199,0.261186301,0.387586382,0.639973127,0.740364053,1.529370948,2.180948051,2.683498006,3.884537272,5.50471402,7.537053377,9.873709453,13.00179371,15.9628488,17.90592753,24.04020919,31.42798246,45.56056207,64.93172568,78.80625284,94.2193878,109.3951056,140.8408258,192.6954433,241.3369579,318.827695,375.5485943,445.8510023,835.8467862,1008.295708,1280.717286,1514.11538,1858.063278,2356.113289,2897.140502,4647.161503,5709.295192,6477.708911,7551.346551,8813.81901,10098.26197,
Gibraltar,GIB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,118182.7322,150758.6369,189068.5578,233304.5533,277144.4534,347811.3568,441142.8286,454265.5636,466600.4059,503738.102,520447.7301,540895.7234,564602.5376,596193.8078,634956.6381,655688.093,678905.3657,781546.5916,913953.9749,1174990.205,2334461.366,2770485.773,3290654.603,3236340.811,3850349.871,4335279.631,5009193.839,5312185.499,5521781.348,5758278.737,6567132.978,7775726.595,7917179.023,
Gambia,GMB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,190.022095,200.8771087,195.5070987,208.5420231,234.5987382,239.4816321,240.4422187,252.2505479,313.2339929,385.6631462,447.6476546,549.0182174,600.8019633,634.1360122,651.0827844,662.1029565,729.4505488,804.3429082,875.8512541,1162.959934,1624.982462,1878.16703,2048.156493,2353.175774,2614.397447,6073.081468,6183.899657,6486.950989,6536.881427,6647.135547,7138.916631,6828.002309,7223.2126,7269.294036,7597.77355,7928.626972,8201.60191,9583.572323,19301.99482,19023.27074,18589.66612,19410.70636,20517.12938,22202.25636,24108.18812,22472.0848,23826.26484,25188.83716,25349.80959,28084.84826,29960.80723,31682.72203,34482.0362,
Guinea-Bissau,GNB,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,,,,,,,,,61.32558987,58.87099019,64.46841942,70.66833027,79.26284919,90.64399097,96.00932477,91.70118836,110.2527773,116.8731913,108.5870507,128.6499472,153.0289176,177.9352619,301.8094014,406.0109177,837.9539104,1637.916679,3009.17587,6223.265813,8410.661659,14509.99888,23660.62861,35212.6454,43825.38201,64850.50751,98774.0492,138404.9589,105512.0061,117396.9668,219391.3099,234335.909,231047.317,215753.0751,213611.5028,230135.3974,224645.2296,236312.3192,267597.8758,263088.8032,276182.3698,331600.5423,314694.8706,313459.7076,307764.298,356737.8009,391982.9596,428843.9738,432331.7334,
Equatorial Guinea,GNQ,GDP per capita (current LCU),NY.GDP.PCAP.CN,,,8524.172543,9984.962406,11510.32082,14060.44155,14626.14548,15283.59437,15784.21779,15479.60526,15274.58863,15097.40803,14525.68385,17039.32346,20437.89578,23406.1767,27966.78523,32619.8814,,,22416.85399,25652.00284,34193.23332,41364.4225,48798.31942,79256.3084,71703.74828,73251.26756,75815.25391,69247.89361,72822.14138,72281.71435,79719.6458,83269.76874,116820.6112,142533.0975,230525.0221,481264.3388,391568.4162,657341.7729,1228554.078,1695628.951,1912680.703,2103117.511,3250077.42,5782785.41,6722973.731,7624364.046,10273810.46,7870371.418,8554429.183,10198701.18,11084766.06,10070968.11,9575943.885,6670916.883,5481798.517,5668454.304,5702813.043,
